hour_route_key,weekday,date,count
18 6 S,true,2016-02-01,15
17 6 N,true,2016-02-01,4
17 6 S,true,2016-02-01,5
18 4 N,true,2016-02-01,10
18 4 S,true,2016-02-01,8
19 6 S,true,2016-02-01,12
18 6 N,true,2016-02-01,6
19 5 N,true,2016-02-01,7
19 5 S,true,2016-02-01,4
19 4 N,true,2016-02-01,4
19 4 S,true,2016-02-01,7
19 6 N,true,2016-02-01,17
20 4 N,true,2016-02-01,10
20 5 N,true,2016-02-01,7
20 4 S,true,2016-02-01,8
20 5 S,true,2016-02-01,6
20 6 S,true,2016-02-01,6
20 6 N,true,2016-02-01,10
21 5 S,true,2016-02-01,7
21 6 S,true,2016-02-01,5
21 5 N,true,2016-02-01,7
21 4 N,true,2016-02-01,7
21 4 S,true,2016-02-01,6
21 6 N,true,2016-02-01,6
22 6 S,true,2016-02-01,6
22 4 S,true,2016-02-01,6
22 4 N,true,2016-02-01,6
22 6 N,true,2016-02-01,6
22 5 S,true,2016-02-01,3
22 5 N,true,2016-02-01,5
23 6 S,true,2016-02-01,6
23 4 N,true,2016-02-01,5
23 5 N,true,2016-02-01,2
23 6 N,true,2016-02-02,7
00 4 N,true,2016-02-02,1
00 6 N,true,2016-02-02,2
01 6 S,true,2016-02-02,5
01 4 S,true,2016-02-02,2
01 4 N,true,2016-02-02,2
02 4 N,true,2016-02-02,3
02 4 S,true,2016-02-02,3
01 6 N,true,2016-02-02,1
02 6 S,true,2016-02-02,3
02 6 N,true,2016-02-02,4
03 4 N,true,2016-02-02,3
03 4 S,true,2016-02-02,3
03 6 S,true,2016-02-02,3
05 6 S,true,2016-02-02,6
03 6 N,true,2016-02-02,3
04 4 N,true,2016-02-02,3
08 6 S,true,2016-02-02,17
04 6 N,true,2016-02-02,2
04 4 S,true,2016-02-02,4
05 4 N,true,2016-02-02,5
05 4 S,true,2016-02-02,5
04 6 S,true,2016-02-02,2
05 5 S,true,2016-02-02,2
05 6 N,true,2016-02-02,3
06 6 S,true,2016-02-02,9
06 5 S,true,2016-02-02,7
06 4 S,true,2016-02-02,6
06 4 N,true,2016-02-02,5
06 5 N,true,2016-02-02,3
06 6 N,true,2016-02-02,9
07 5 S,true,2016-02-02,9
07 4 N,true,2016-02-02,7
07 4 S,true,2016-02-02,11
07 6 S,true,2016-02-02,14
07 5 N,true,2016-02-02,5
07 6 N,true,2016-02-02,9
08 5 S,true,2016-02-02,11
08 4 S,true,2016-02-02,13
08 4 N,true,2016-02-02,10
08 5 N,true,2016-02-02,9
09 5 S,true,2016-02-02,11
09 6 S,true,2016-02-02,19
09 4 S,true,2016-02-02,13
08 6 N,true,2016-02-02,17
09 5 N,true,2016-02-02,11
09 4 N,true,2016-02-02,11
09 6 N,true,2016-02-02,19
10 5 N,true,2016-02-02,11
10 5 S,true,2016-02-02,7
10 6 S,true,2016-02-02,16
10 4 S,true,2016-02-02,8
10 4 N,true,2016-02-02,12
10 6 N,true,2016-02-02,16
11 5 S,true,2016-02-02,7
11 6 S,true,2016-02-02,14
11 5 N,true,2016-02-02,8
11 4 S,true,2016-02-02,7
11 4 N,true,2016-02-02,10
11 6 N,true,2016-02-02,14
12 5 S,true,2016-02-02,7
12 6 S,true,2016-02-02,16
12 4 S,true,2016-02-02,8
12 5 N,true,2016-02-02,8
12 4 N,true,2016-02-02,8
12 6 N,true,2016-02-02,13
13 5 S,true,2016-02-02,7
13 6 S,true,2016-02-02,14
13 4 S,true,2016-02-02,7
13 5 N,true,2016-02-02,7
13 4 N,true,2016-02-02,8
16 4 N,true,2016-02-02,9
13 6 N,true,2016-02-02,15
14 5 S,true,2016-02-02,7
14 6 S,true,2016-02-02,15
14 4 S,true,2016-02-02,7
14 5 N,true,2016-02-02,7
14 4 N,true,2016-02-02,7
14 6 N,true,2016-02-02,14
15 5 S,true,2016-02-02,13
15 6 S,true,2016-02-02,14
15 5 N,true,2016-02-02,8
15 4 N,true,2016-02-02,9
15 6 N,true,2016-02-02,16
15 4 S,true,2016-02-02,8
16 5 S,true,2016-02-02,12
16 6 S,true,2016-02-02,17
16 5 N,true,2016-02-02,8
16 4 S,true,2016-02-02,12
16 6 N,true,2016-02-02,14
17 5 S,true,2016-02-02,9
17 6 S,true,2016-02-02,18
17 4 S,true,2016-02-02,14
17 5 N,true,2016-02-02,12
17 4 N,true,2016-02-02,8
17 6 N,true,2016-02-02,18
18 6 S,true,2016-02-02,14
18 5 N,true,2016-02-02,12
18 4 S,true,2016-02-02,9
18 4 N,true,2016-02-02,11
18 5 S,true,2016-02-02,6
18 6 N,true,2016-02-02,15
19 6 S,true,2016-02-02,12
19 4 S,true,2016-02-02,9
19 5 N,true,2016-02-02,8
19 5 S,true,2016-02-02,6
19 4 N,true,2016-02-02,13
19 6 N,true,2016-02-02,16
20 4 S,true,2016-02-02,8
20 5 S,true,2016-02-02,5
20 6 S,true,2016-02-02,10
20 5 N,true,2016-02-02,5
20 4 N,true,2016-02-02,9
20 6 N,true,2016-02-02,10
21 5 N,true,2016-02-02,8
21 5 S,true,2016-02-02,6
21 6 S,true,2016-02-02,10
21 4 N,true,2016-02-02,8
21 4 S,true,2016-02-02,7
21 6 N,true,2016-02-02,11
22 5 S,true,2016-02-02,5
22 6 S,true,2016-02-02,7
22 4 S,true,2016-02-02,6
22 4 N,true,2016-02-02,6
22 5 N,true,2016-02-02,5
22 6 N,true,2016-02-02,8
23 6 S,true,2016-02-02,6
23 4 S,true,2016-02-02,4
23 4 N,true,2016-02-02,6
23 5 N,true,2016-02-02,3
23 4 S,true,2016-02-03,5
00 6 N,true,2016-02-03,3
01 6 S,true,2016-02-03,3
01 4 S,true,2016-02-03,2
01 4 N,true,2016-02-03,3
01 6 N,true,2016-02-03,2
02 4 S,true,2016-02-03,3
02 6 S,true,2016-02-03,4
02 4 N,true,2016-02-03,2
02 6 N,true,2016-02-03,4
03 4 N,true,2016-02-03,4
03 4 S,true,2016-02-03,3
03 6 S,true,2016-02-03,2
03 6 N,true,2016-02-03,3
04 4 N,true,2016-02-03,2
04 4 S,true,2016-02-03,4
04 6 S,true,2016-02-03,3
04 6 N,true,2016-02-03,2
05 4 S,true,2016-02-03,5
05 4 N,true,2016-02-03,5
05 6 S,true,2016-02-03,5
05 6 N,true,2016-02-03,4
05 5 S,true,2016-02-03,1
06 5 S,true,2016-02-03,8
06 6 S,true,2016-02-03,10
06 4 S,true,2016-02-03,8
06 4 N,true,2016-02-03,6
06 5 N,true,2016-02-03,2
06 6 N,true,2016-02-03,6
07 5 S,true,2016-02-03,9
07 5 N,true,2016-02-03,5
07 4 N,true,2016-02-03,7
07 6 S,true,2016-02-03,14
07 4 S,true,2016-02-03,11
08 5 S,true,2016-02-03,11
07 6 N,true,2016-02-03,14
08 6 S,true,2016-02-03,15
08 5 N,true,2016-02-03,8
08 4 S,true,2016-02-03,10
08 4 N,true,2016-02-03,10
09 5 S,true,2016-02-03,11
09 5 N,true,2016-02-03,10
09 6 S,true,2016-02-03,18
09 4 S,true,2016-02-03,12
08 6 N,true,2016-02-03,10
09 4 N,true,2016-02-03,9
10 5 N,true,2016-02-03,11
09 6 N,true,2016-02-03,22
10 4 N,true,2016-02-03,13
10 6 S,true,2016-02-03,16
10 5 S,true,2016-02-03,5
10 4 S,true,2016-02-03,7
10 6 N,true,2016-02-03,14
11 5 S,true,2016-02-03,6
11 4 S,true,2016-02-03,7
11 5 N,true,2016-02-03,7
11 6 S,true,2016-02-03,13
11 4 N,true,2016-02-03,8
11 6 N,true,2016-02-03,13
12 5 S,true,2016-02-03,8
12 4 S,true,2016-02-03,9
12 5 N,true,2016-02-03,8
12 6 S,true,2016-02-03,15
12 4 N,true,2016-02-03,8
12 6 N,true,2016-02-03,16
13 5 S,true,2016-02-03,9
13 6 S,true,2016-02-03,13
13 5 N,true,2016-02-03,7
13 4 S,true,2016-02-03,7
13 4 N,true,2016-02-03,8
13 6 N,true,2016-02-03,14
14 6 S,true,2016-02-03,16
14 4 S,true,2016-02-03,7
14 5 S,true,2016-02-03,7
14 4 N,true,2016-02-03,8
14 5 N,true,2016-02-03,8
14 6 N,true,2016-02-03,13
15 5 S,true,2016-02-03,10
15 6 S,true,2016-02-03,10
15 5 N,true,2016-02-03,8
15 4 S,true,2016-02-03,9
15 4 N,true,2016-02-03,8
16 4 N,true,2016-02-03,8
15 6 N,true,2016-02-03,15
17 4 N,true,2016-02-03,10
16 5 S,true,2016-02-03,12
16 4 S,true,2016-02-03,13
16 6 S,true,2016-02-03,17
16 5 N,true,2016-02-03,8
16 6 N,true,2016-02-03,12
17 5 S,true,2016-02-03,8
17 6 S,true,2016-02-03,17
17 4 S,true,2016-02-03,11
17 5 N,true,2016-02-03,11
17 6 N,true,2016-02-03,17
18 5 N,true,2016-02-03,11
18 4 N,true,2016-02-03,11
18 6 S,true,2016-02-03,12
18 5 S,true,2016-02-03,6
18 4 S,true,2016-02-03,8
18 6 N,true,2016-02-03,14
19 4 S,true,2016-02-03,9
19 5 N,true,2016-02-03,9
19 5 S,true,2016-02-03,6
19 6 S,true,2016-02-03,10
19 4 N,true,2016-02-03,11
19 6 N,true,2016-02-03,14
20 4 S,true,2016-02-03,7
20 5 S,true,2016-02-03,6
20 6 S,true,2016-02-03,8
20 5 N,true,2016-02-03,6
20 4 N,true,2016-02-03,9
20 6 N,true,2016-02-03,9
21 4 S,true,2016-02-03,6
21 5 S,true,2016-02-03,5
21 6 S,true,2016-02-03,8
21 4 N,true,2016-02-03,8
21 5 N,true,2016-02-03,7
21 6 N,true,2016-02-03,9
22 5 S,true,2016-02-03,5
22 6 S,true,2016-02-03,8
22 4 S,true,2016-02-03,6
22 4 N,true,2016-02-03,5
22 5 N,true,2016-02-03,5
22 6 N,true,2016-02-03,6
23 6 S,true,2016-02-03,6
23 4 N,true,2016-02-03,5
23 5 N,true,2016-02-03,3
23 6 N,true,2016-02-03,8
00 4 S,true,2016-02-04,1
00 4 N,true,2016-02-04,2
01 6 S,true,2016-02-04,4
01 4 S,true,2016-02-04,2
01 4 N,true,2016-02-04,2
01 6 N,true,2016-02-04,3
02 4 N,true,2016-02-04,3
00 6 N,true,2016-02-04,1
02 4 S,true,2016-02-04,3
02 6 S,true,2016-02-04,3
02 6 N,true,2016-02-04,4
03 4 N,true,2016-02-04,3
03 4 S,true,2016-02-04,2
03 6 S,true,2016-02-04,3
04 4 N,true,2016-02-04,3
03 6 N,true,2016-02-04,3
04 4 S,true,2016-02-04,5
04 6 S,true,2016-02-04,3
04 6 N,true,2016-02-04,3
05 4 N,true,2016-02-04,5
05 4 S,true,2016-02-04,6
05 6 S,true,2016-02-04,5
05 6 N,true,2016-02-04,4
05 5 S,true,2016-02-04,2
06 6 S,true,2016-02-04,10
06 5 S,true,2016-02-04,7
06 4 N,true,2016-02-04,7
06 4 S,true,2016-02-04,7
06 5 N,true,2016-02-04,3
06 6 N,true,2016-02-04,7
07 5 S,true,2016-02-04,9
07 4 S,true,2016-02-04,11
07 6 S,true,2016-02-04,14
07 4 N,true,2016-02-04,9
07 5 N,true,2016-02-04,5
07 6 N,true,2016-02-04,13
08 5 S,true,2016-02-04,10
08 4 S,true,2016-02-04,8
08 6 S,true,2016-02-04,13
08 5 N,true,2016-02-04,8
08 4 N,true,2016-02-04,9
08 6 N,true,2016-02-04,11
09 4 S,true,2016-02-04,16
09 5 S,true,2016-02-04,6
09 6 S,true,2016-02-04,18
09 4 N,true,2016-02-04,9
09 5 N,true,2016-02-04,12
09 6 N,true,2016-02-04,16
10 5 N,true,2016-02-04,8
10 6 S,true,2016-02-04,13
10 4 S,true,2016-02-04,8
10 4 N,true,2016-02-04,9
10 5 S,true,2016-02-04,7
10 6 N,true,2016-02-04,16
11 5 S,true,2016-02-04,6
11 6 S,true,2016-02-04,13
11 4 S,true,2016-02-04,7
11 4 N,true,2016-02-04,11
11 5 N,true,2016-02-04,7
11 6 N,true,2016-02-04,12
12 6 S,true,2016-02-04,15
12 5 S,true,2016-02-04,7
12 4 S,true,2016-02-04,8
12 4 N,true,2016-02-04,9
12 5 N,true,2016-02-04,8
12 6 N,true,2016-02-04,15
13 6 S,true,2016-02-04,15
13 5 S,true,2016-02-04,7
13 5 N,true,2016-02-04,7
13 4 S,true,2016-02-04,7
13 4 N,true,2016-02-04,8
13 6 N,true,2016-02-04,16
14 5 S,true,2016-02-04,8
14 6 S,true,2016-02-04,16
14 5 N,true,2016-02-04,7
14 4 N,true,2016-02-04,7
14 6 N,true,2016-02-04,13
14 4 S,true,2016-02-04,7
15 5 S,true,2016-02-04,11
15 6 S,true,2016-02-04,11
15 5 N,true,2016-02-04,8
15 4 N,true,2016-02-04,8
15 6 N,true,2016-02-04,14
15 4 S,true,2016-02-04,9
16 6 S,true,2016-02-04,18
16 5 S,true,2016-02-04,12
16 4 S,true,2016-02-04,13
16 4 N,true,2016-02-04,8
16 5 N,true,2016-02-04,6
16 6 N,true,2016-02-04,12
17 5 N,true,2016-02-04,13
17 5 S,true,2016-02-04,8
17 6 S,true,2016-02-04,18
17 4 N,true,2016-02-04,11
17 4 S,true,2016-02-04,10
17 6 N,true,2016-02-04,18
18 4 N,true,2016-02-04,12
18 5 N,true,2016-02-04,10
18 6 S,true,2016-02-04,11
18 5 S,true,2016-02-04,6
18 4 S,true,2016-02-04,7
18 6 N,true,2016-02-04,16
19 4 S,true,2016-02-04,9
19 5 N,true,2016-02-04,7
19 5 S,true,2016-02-04,6
19 6 S,true,2016-02-04,10
19 4 N,true,2016-02-04,7
19 6 N,true,2016-02-04,11
20 4 S,true,2016-02-04,8
20 5 S,true,2016-02-04,5
20 6 S,true,2016-02-04,9
20 4 N,true,2016-02-04,9
20 5 N,true,2016-02-04,6
20 6 N,true,2016-02-04,10
21 5 S,true,2016-02-04,6
21 6 S,true,2016-02-04,8
21 4 N,true,2016-02-04,9
21 4 S,true,2016-02-04,6
21 5 N,true,2016-02-04,6
21 6 N,true,2016-02-04,9
22 5 S,true,2016-02-04,5
22 6 S,true,2016-02-04,7
22 4 S,true,2016-02-04,6
22 4 N,true,2016-02-04,5
22 5 N,true,2016-02-04,6
22 6 N,true,2016-02-04,8
23 6 S,true,2016-02-04,6
23 4 N,true,2016-02-04,5
23 4 S,true,2016-02-04,3
23 6 N,true,2016-02-04,7
23 5 N,true,2016-02-04,2
00 6 N,true,2016-02-05,5
00 6 S,true,2016-02-05,2
00 4 S,true,2016-02-05,4
01 4 N,true,2016-02-05,4
01 4 S,true,2016-02-05,3
00 4 N,true,2016-02-05,2
01 6 S,true,2016-02-05,4
01 6 N,true,2016-02-05,4
02 4 N,true,2016-02-05,4
02 4 S,true,2016-02-05,3
02 6 S,true,2016-02-05,3
02 6 N,true,2016-02-05,3
03 4 N,true,2016-02-05,3
03 6 S,true,2016-02-05,3
03 6 N,true,2016-02-05,3
03 4 S,true,2016-02-05,3
04 4 N,true,2016-02-05,4
04 4 S,true,2016-02-05,4
04 6 S,true,2016-02-05,4
04 6 N,true,2016-02-05,3
05 4 S,true,2016-02-05,5
05 4 N,true,2016-02-05,4
05 6 S,true,2016-02-05,5
05 6 N,true,2016-02-05,4
05 5 S,true,2016-02-05,1
06 5 S,true,2016-02-05,8
06 6 S,true,2016-02-05,9
06 4 S,true,2016-02-05,8
06 4 N,true,2016-02-05,5
06 5 N,true,2016-02-05,3
06 6 N,true,2016-02-05,6
07 5 S,true,2016-02-05,7
07 4 N,true,2016-02-05,9
07 4 S,true,2016-02-05,8
07 6 S,true,2016-02-05,14
07 5 N,true,2016-02-05,5
07 6 N,true,2016-02-05,12
08 5 S,true,2016-02-05,11
08 6 S,true,2016-02-05,20
08 4 S,true,2016-02-05,13
08 5 N,true,2016-02-05,8
08 6 N,true,2016-02-05,14
09 5 S,true,2016-02-05,11
08 4 N,true,2016-02-05,8
09 4 S,true,2016-02-05,12
09 6 S,true,2016-02-05,17
09 5 N,true,2016-02-05,10
09 4 N,true,2016-02-05,9
09 6 N,true,2016-02-05,22
10 5 S,true,2016-02-05,5
10 6 S,true,2016-02-05,10
10 4 S,true,2016-02-05,7
10 4 N,true,2016-02-05,10
10 5 N,true,2016-02-05,10
10 6 N,true,2016-02-05,13
11 5 S,true,2016-02-05,7
11 6 S,true,2016-02-05,15
11 4 S,true,2016-02-05,8
11 4 N,true,2016-02-05,10
11 5 N,true,2016-02-05,8
11 6 N,true,2016-02-05,14
12 5 S,true,2016-02-05,8
12 5 N,true,2016-02-05,7
12 4 S,true,2016-02-05,7
12 4 N,true,2016-02-05,9
12 6 S,true,2016-02-05,14
12 6 N,true,2016-02-05,15
13 5 S,true,2016-02-05,7
13 4 S,true,2016-02-05,8
13 5 N,true,2016-02-05,8
13 6 S,true,2016-02-05,12
13 4 N,true,2016-02-05,8
13 6 N,true,2016-02-05,14
16 4 N,true,2016-02-05,11
14 5 S,true,2016-02-05,8
14 6 S,true,2016-02-05,14
14 5 N,true,2016-02-05,7
14 4 N,true,2016-02-05,7
14 6 N,true,2016-02-05,13
14 4 S,true,2016-02-05,8
15 5 S,true,2016-02-05,10
15 6 S,true,2016-02-05,10
15 5 N,true,2016-02-05,8
15 4 S,true,2016-02-05,7
15 4 N,true,2016-02-05,7
15 6 N,true,2016-02-05,14
16 6 S,true,2016-02-05,15
16 5 S,true,2016-02-05,13
16 4 S,true,2016-02-05,13
16 5 N,true,2016-02-05,8
16 6 N,true,2016-02-05,13
17 6 S,true,2016-02-05,19
17 5 S,true,2016-02-05,8
17 4 S,true,2016-02-05,15
17 5 N,true,2016-02-05,12
17 4 N,true,2016-02-05,8
17 6 N,true,2016-02-05,17
18 6 S,true,2016-02-05,14
18 5 N,true,2016-02-05,9
18 5 S,true,2016-02-05,5
18 4 N,true,2016-02-05,11
18 4 S,true,2016-02-05,6
18 6 N,true,2016-02-05,16
19 5 S,true,2016-02-05,6
19 6 S,true,2016-02-05,9
19 4 S,true,2016-02-05,8
19 5 N,true,2016-02-05,9
19 4 N,true,2016-02-05,10
19 6 N,true,2016-02-05,13
20 6 S,true,2016-02-05,12
20 5 N,true,2016-02-05,6
20 4 S,true,2016-02-05,7
20 5 S,true,2016-02-05,5
20 4 N,true,2016-02-05,9
20 6 N,true,2016-02-05,10
21 5 S,true,2016-02-05,6
21 4 S,true,2016-02-05,7
21 6 S,true,2016-02-05,7
21 4 N,true,2016-02-05,7
21 5 N,true,2016-02-05,6
21 6 N,true,2016-02-05,11
22 5 S,true,2016-02-05,5
22 4 S,true,2016-02-05,6
22 4 N,true,2016-02-05,6
22 6 S,true,2016-02-05,6
22 5 N,true,2016-02-05,6
22 6 N,true,2016-02-05,5
23 6 S,true,2016-02-05,6
23 4 S,true,2016-02-05,5
23 4 N,true,2016-02-05,5
23 6 N,true,2016-02-05,8
23 5 N,true,2016-02-05,2
00 4 N,false,2016-02-06,5
00 4 S,false,2016-02-06,3
01 4 N,false,2016-02-06,3
00 6 S,false,2016-02-06,4
01 4 S,false,2016-02-06,3
01 6 S,false,2016-02-06,2
00 6 N,false,2016-02-06,1
01 6 N,false,2016-02-06,4
02 4 N,false,2016-02-06,3
02 6 S,false,2016-02-06,3
02 4 S,false,2016-02-06,3
02 6 N,false,2016-02-06,3
03 4 N,false,2016-02-06,3
03 6 S,false,2016-02-06,3
03 4 S,false,2016-02-06,3
03 6 N,false,2016-02-06,3
04 4 N,false,2016-02-06,4
04 6 S,false,2016-02-06,3
04 4 S,false,2016-02-06,3
04 6 N,false,2016-02-06,3
05 6 S,false,2016-02-06,3
05 4 N,false,2016-02-06,3
05 4 S,false,2016-02-06,2
05 6 N,false,2016-02-06,3
06 4 S,false,2016-02-06,4
06 6 S,false,2016-02-06,6
06 4 N,false,2016-02-06,4
06 5 S,false,2016-02-06,2
06 6 N,false,2016-02-06,4
07 6 S,false,2016-02-06,8
07 5 S,false,2016-02-06,3
07 4 S,false,2016-02-06,7
07 5 N,false,2016-02-06,4
07 6 N,false,2016-02-06,7
07 4 N,false,2016-02-06,3
08 4 S,false,2016-02-06,8
08 5 S,false,2016-02-06,3
08 6 S,false,2016-02-06,7
08 4 N,false,2016-02-06,8
08 6 N,false,2016-02-06,8
08 5 N,false,2016-02-06,2
09 6 S,false,2016-02-06,8
09 5 S,false,2016-02-06,3
09 4 S,false,2016-02-06,6
09 4 N,false,2016-02-06,6
09 5 N,false,2016-02-06,3
09 6 N,false,2016-02-06,7
10 5 S,false,2016-02-06,3
10 6 S,false,2016-02-06,7
10 4 N,false,2016-02-06,7
10 5 N,false,2016-02-06,4
10 6 N,false,2016-02-06,8
10 4 S,false,2016-02-06,8
11 6 S,false,2016-02-06,8
11 5 S,false,2016-02-06,3
11 4 N,false,2016-02-06,8
11 6 N,false,2016-02-06,7
11 4 S,false,2016-02-06,6
11 5 N,false,2016-02-06,2
12 5 S,false,2016-02-06,3
12 6 S,false,2016-02-06,6
12 4 N,false,2016-02-06,5
12 5 N,false,2016-02-06,3
12 6 N,false,2016-02-06,7
12 4 S,false,2016-02-06,7
13 6 S,false,2016-02-06,9
13 5 S,false,2016-02-06,3
13 4 N,false,2016-02-06,7
13 5 N,false,2016-02-06,3
13 6 N,false,2016-02-06,7
13 4 S,false,2016-02-06,7
14 5 S,false,2016-02-06,3
14 6 S,false,2016-02-06,7
14 4 N,false,2016-02-06,8
14 6 N,false,2016-02-06,7
14 4 S,false,2016-02-06,7
14 5 N,false,2016-02-06,3
15 6 S,false,2016-02-06,8
15 5 S,false,2016-02-06,3
15 4 N,false,2016-02-06,7
15 6 N,false,2016-02-06,8
15 4 S,false,2016-02-06,4
15 5 N,false,2016-02-06,3
16 4 S,false,2016-02-06,9
16 5 S,false,2016-02-06,3
16 6 S,false,2016-02-06,7
16 4 N,false,2016-02-06,6
16 6 N,false,2016-02-06,7
16 5 N,false,2016-02-06,3
17 6 S,false,2016-02-06,8
17 5 S,false,2016-02-06,3
17 4 S,false,2016-02-06,8
17 4 N,false,2016-02-06,7
17 6 N,false,2016-02-06,8
17 5 N,false,2016-02-06,3
18 5 S,false,2016-02-06,3
18 6 S,false,2016-02-06,7
18 4 S,false,2016-02-06,7
18 4 N,false,2016-02-06,8
18 6 N,false,2016-02-06,7
19 6 S,false,2016-02-06,8
19 5 S,false,2016-02-06,3
19 4 S,false,2016-02-06,5
18 5 N,false,2016-02-06,3
19 4 N,false,2016-02-06,7
19 5 N,false,2016-02-06,3
19 6 N,false,2016-02-06,8
20 4 S,false,2016-02-06,6
20 5 S,false,2016-02-06,3
20 6 S,false,2016-02-06,7
20 4 N,false,2016-02-06,6
20 6 N,false,2016-02-06,8
20 5 N,false,2016-02-06,3
21 5 S,false,2016-02-06,3
21 6 S,false,2016-02-06,8
21 4 S,false,2016-02-06,5
21 4 N,false,2016-02-06,4
21 6 N,false,2016-02-06,7
21 5 N,false,2016-02-06,3
22 5 S,false,2016-02-06,1
22 4 S,false,2016-02-06,4
22 6 S,false,2016-02-06,6
22 4 N,false,2016-02-06,6
22 6 N,false,2016-02-06,7
22 5 N,false,2016-02-06,3
23 6 S,false,2016-02-06,6
23 4 S,false,2016-02-06,5
23 4 N,false,2016-02-06,3
23 6 N,false,2016-02-06,5
00 4 S,false,2016-02-07,4
01 4 N,false,2016-02-07,4
00 4 N,false,2016-02-07,4
23 4 N,false,2016-02-07,6
00 6 N,false,2016-02-07,6
00 6 S,false,2016-02-07,3
01 6 S,false,2016-02-07,3
23 6 N,false,2016-02-07,5
01 4 S,false,2016-02-07,3
01 6 N,false,2016-02-07,4
02 4 N,false,2016-02-07,3
02 6 S,false,2016-02-07,3
02 4 S,false,2016-02-07,3
02 6 N,false,2016-02-07,3
03 4 N,false,2016-02-07,4
03 6 S,false,2016-02-07,3
03 4 S,false,2016-02-07,3
03 6 N,false,2016-02-07,3
04 6 S,false,2016-02-07,3
04 4 N,false,2016-02-07,3
04 4 S,false,2016-02-07,3
04 6 N,false,2016-02-07,3
05 6 S,false,2016-02-07,3
05 4 N,false,2016-02-07,2
05 4 S,false,2016-02-07,3
05 6 N,false,2016-02-07,3
06 4 N,false,2016-02-07,4
06 6 S,false,2016-02-07,4
06 4 S,false,2016-02-07,4
06 6 N,false,2016-02-07,3
07 6 S,false,2016-02-07,4
07 4 N,false,2016-02-07,4
07 4 S,false,2016-02-07,3
07 6 N,false,2016-02-07,4
08 4 S,false,2016-02-07,5
08 6 S,false,2016-02-07,6
08 4 N,false,2016-02-07,4
08 5 S,false,2016-02-07,2
08 6 N,false,2016-02-07,5
09 4 S,false,2016-02-07,5
09 4 N,false,2016-02-07,5
09 5 S,false,2016-02-07,3
09 6 S,false,2016-02-07,6
09 5 N,false,2016-02-07,3
09 6 N,false,2016-02-07,6
10 4 S,false,2016-02-07,7
10 6 S,false,2016-02-07,7
10 5 S,false,2016-02-07,3
10 4 N,false,2016-02-07,6
10 5 N,false,2016-02-07,3
10 6 N,false,2016-02-07,7
11 6 S,false,2016-02-07,8
11 4 S,false,2016-02-07,7
11 5 S,false,2016-02-07,3
11 4 N,false,2016-02-07,7
11 5 N,false,2016-02-07,3
11 6 N,false,2016-02-07,7
12 4 S,false,2016-02-07,8
12 6 S,false,2016-02-07,7
12 5 S,false,2016-02-07,3
12 4 N,false,2016-02-07,8
12 6 N,false,2016-02-07,8
12 5 N,false,2016-02-07,3
13 6 S,false,2016-02-07,8
13 5 S,false,2016-02-07,3
13 4 S,false,2016-02-07,8
13 4 N,false,2016-02-07,7
13 5 N,false,2016-02-07,3
13 6 N,false,2016-02-07,7
14 6 S,false,2016-02-07,8
14 4 S,false,2016-02-07,7
14 5 S,false,2016-02-07,3
14 4 N,false,2016-02-07,8
14 6 N,false,2016-02-07,8
14 5 N,false,2016-02-07,3
15 4 S,false,2016-02-07,8
15 5 S,false,2016-02-07,3
15 6 S,false,2016-02-07,7
15 4 N,false,2016-02-07,7
15 5 N,false,2016-02-07,3
15 6 N,false,2016-02-07,7
16 6 S,false,2016-02-07,7
16 4 S,false,2016-02-07,7
16 5 S,false,2016-02-07,3
16 4 N,false,2016-02-07,8
16 6 N,false,2016-02-07,8
16 5 N,false,2016-02-07,3
17 6 S,false,2016-02-07,7
17 4 S,false,2016-02-07,8
17 5 S,false,2016-02-07,3
17 4 N,false,2016-02-07,7
17 5 N,false,2016-02-07,3
17 6 N,false,2016-02-07,7
18 6 S,false,2016-02-07,8
18 4 S,false,2016-02-07,6
18 5 S,false,2016-02-07,3
18 4 N,false,2016-02-07,8
18 6 N,false,2016-02-07,8
18 5 N,false,2016-02-07,3
19 6 S,false,2016-02-07,6
19 4 S,false,2016-02-07,5
19 5 S,false,2016-02-07,3
19 4 N,false,2016-02-07,6
19 5 N,false,2016-02-07,3
19 6 N,false,2016-02-07,7
20 6 S,false,2016-02-07,5
20 4 S,false,2016-02-07,5
20 5 S,false,2016-02-07,3
20 4 N,false,2016-02-07,4
20 5 N,false,2016-02-07,3
20 6 N,false,2016-02-07,5
21 6 S,false,2016-02-07,5
21 4 S,false,2016-02-07,5
21 5 S,false,2016-02-07,3
21 4 N,false,2016-02-07,5
21 6 N,false,2016-02-07,5
21 5 N,false,2016-02-07,3
22 6 S,false,2016-02-07,5
22 5 S,false,2016-02-07,1
22 4 S,false,2016-02-07,5
22 4 N,false,2016-02-07,5
22 6 N,false,2016-02-07,5
22 5 N,false,2016-02-07,3
23 4 S,false,2016-02-07,4
23 6 S,false,2016-02-07,4
00 4 N,true,2016-02-08,3
00 4 S,true,2016-02-08,3
01 4 N,true,2016-02-08,4
00 6 N,true,2016-02-08,3
00 6 S,true,2016-02-08,3
01 4 S,true,2016-02-08,3
01 6 S,true,2016-02-08,2
01 6 N,true,2016-02-08,3
02 6 S,true,2016-02-08,3
02 4 N,true,2016-02-08,3
02 4 S,true,2016-02-08,3
02 6 N,true,2016-02-08,3
03 6 S,true,2016-02-08,3
