route	trip	stop	timestamp	arrival	isValid	date
4	082350_4..S13X104	631S	1498931916	1498931862	true	2017-07-01
6	082150_6..N01X009	631N	1498932021	1498931989	true	2017-07-01
6	082150_6..S01R	631S	1498933836	1498933792	true	2017-07-01
4	082850_4..N13X104	631N	1498935066	1498935025	true	2017-07-01
2	083250_2..S12X004	631S	1498931886	1498931864	true	2017-07-01
4	083150_4..S13X104	631S	1498932576	1498932550	true	2017-07-01
6	082950_6..N01X009	631N	1498932276	1498932244	true	2017-07-01
6	082950_6..S01R	631S	1498934331	1498934312	true	2017-07-01
2	083500_2..N12X004	631N	1498934391	1498934373	true	2017-07-01
4	083650_4..N13X104	631N	1498935216	1498935183	true	2017-07-01
6	083750_6..N01X009	631N	1498933176	1498933132	true	2017-07-01
6	083750_6..S01R	631S	1498934676	1498934642	true	2017-07-01
4	082050_4..N13X104	631N	1498934151	1498934088	true	2017-07-01
4	074850_4..N	631N	1498930536	1498930464	true	2017-07-01
4	083950_4..S13X104	631S	1498933356	1498933259	true	2017-07-01
2	084450_2..S12X004	631S	1498932636	1498932612	true	2017-07-01
2	084700_2..N12X004	631N	1498935366	1498935322	true	2017-07-01
4	084450_4..N13X104	631N	1498935891	1498935862	true	2017-07-01
4	084750_4..S13X104	631S	1498933611	1498933572	true	2017-07-01
6	084550_6..N01X009	631N	1498933326	1498933292	true	2017-07-01
6	084550_6..S01R	631S	1498935246	1498935208	true	2017-07-01
4	085250_4..N13X104	631N	1498936341	1498936305	true	2017-07-01
6	085350_6..S01R	631S	1498935606	1498935571	true	2017-07-01
2	085650_2..S12X004	631S	1498933326	1498933304	true	2017-07-01
4	085550_4..S13X104	631S	1498933956	1498933924	true	2017-07-01
4	082750_4..S13X104	631S	1498932006	1498931985	true	2017-07-01
2	085900_2..N12X004	631N	1498935636	1498935582	true	2017-07-01
4	086050_4..N13X104	631N	1498936491	1498936457	true	2017-07-01
4	086350_4..S13X104	631S	1498934481	1498934443	true	2017-07-01
6	086150_6..N01X009	631N	1498934301	1498934241	true	2017-07-01
6	086150_6..S01R	631S	1498936191	1498936167	true	2017-07-01
2	086850_2..S12X004	631S	1498934061	1498934034	true	2017-07-01
4	086850_4..N13X104	631N	1498937121	1498937027	true	2017-07-01
2	087100_2..N12X004	631N	1498936401	1498936364	true	2017-07-01
4	087150_4..S13X104	631S	1498934826	1498934796	true	2017-07-01
6	086950_6..N01X009	631N	1498934916	1498934886	true	2017-07-01
6	086950_6..S01R	631S	1498937061	1498937020	true	2017-07-01
4	087650_4..N13X104	631N	1498937391	1498937374	true	2017-07-01
6	087750_6..S01R	631S	1498937301	1498937272	true	2017-07-01
2	088050_2..S12X004	631S	1498934706	1498934665	true	2017-07-01
2	088300_2..N12X004	631N	1498937121	1498937097	true	2017-07-01
4	087950_4..S13X104	631S	1498935486	1498935422	true	2017-07-01
4	088450_4..N13X104	631N	1498937766	1498937741	true	2017-07-01
4	088750_4..S13X104	631S	1498936101	1498935917	true	2017-07-01
6	088550_6..S01R	631S	1498937556	1498937524	true	2017-07-01
2	089250_2..S12X004	631S	1498935486	1498935452	true	2017-07-01
4	089250_4..N13X104	631N	1498938336	1498938278	true	2017-07-01
6	089350_6..N01X009	631N	1498936191	1498936036	true	2017-07-01
6	089350_6..S01R	631S	1498938276	1498938260	true	2017-07-01
2	089500_2..N12X004	631N	1498937796	1498937780	true	2017-07-01
4	081250_4..N	631N	1498934001	1498933929	true	2017-07-01
4	090050_4..N13X104	631N	1498938921	1498938917	true	2017-07-01
4	090350_4..S13X104	631S	1498936941	1498936873	true	2017-07-01
6	090150_6..N01X009	631N	1498936611	1498936600	true	2017-07-01
6	090150_6..S01R	631S	1498938441	1498938430	true	2017-07-01
2	090450_2..S12X004	631S	1498936191	1498936161	true	2017-07-01
2	090700_2..N12X004	631N	1498938486	1498938428	true	2017-07-01
4	090850_4..N13X104	631N	1498939371	1498939347	true	2017-07-01
6	090950_6..N01X009	631N	1498937271	1498937244	true	2017-07-01
6	090950_6..S01R	631S	1498939581	1498939512	true	2017-07-01
2	091650_2..S12X004	631S	1498936941	1498936915	true	2017-07-01
4	091650_4..N13X104	631N	1498940046	1498940020	true	2017-07-01
6	091750_6..N01X009	631N	1498937586	1498937538	true	2017-07-01
6	091750_6..S01R	631S	1498940016	1498939983	true	2017-07-01
2	091900_2..N12X004	631N	1498939446	1498939397	true	2017-07-01
4	091950_4..S13X104	631S	1498937736	1498937689	true	2017-07-01
2	092850_2..S12X004	631S	1498937706	1498937641	true	2017-07-01
4	092450_4..N13X104	631N	1498940256	1498940220	true	2017-07-01
4	092750_4..S13X104	631S	1498938126	1498938071	true	2017-07-01
6	092550_6..N01X009	631N	1498937916	1498937894	true	2017-07-01
6	092550_6..S01R	631S	1498940286	1498940246	true	2017-07-01
2	093100_2..N12X004	631N	1498940061	1498940021	true	2017-07-01
4	093250_4..N13X104	631N	1498940841	1498940785	true	2017-07-01
6	093350_6..N01X009	631N	1498938486	1498938471	true	2017-07-01
6	093350_6..S01R	631S	1498940796	1498940777	true	2017-07-01
4	090800_4..S13X104	631S	1498937166	1498937138	true	2017-07-01
2	094300_2..N12X004	631N	1498940721	1498940700	true	2017-07-01
4	094050_4..N13X104	631N	1498941141	1498941117	true	2017-07-01
4	094350_4..S13X104	631S	1498939746	1498939719	true	2017-07-01
6	094150_6..N01X009	631N	1498939221	1498939202	true	2017-07-01
6	094150_6..S01R	631S	1498941171	1498941141	true	2017-07-01
4	094850_4..N13X104	631N	1498941831	1498941809	true	2017-07-01
4	095150_4..S13X104	631S	1498939866	1498939858	true	2017-07-01
6	094950_6..N01X009	631N	1498939506	1498939475	true	2017-07-01
2	095500_2..N12X004	631N	1498941651	1498941610	true	2017-07-01
4	095650_4..N13X104	631N	1498942206	1498942160	true	2017-07-01
6	095750_6..N01X009	631N	1498939896	1498939873	true	2017-07-01
6	095750_6..S01R	631S	1498942101	1498942056	true	2017-07-01
4	095950_4..S13X104	631S	1498940376	1498940369	true	2017-07-01
2	096700_2..N12X004	631N	1498942206	1498942111	true	2017-07-01
4	096450_4..N13X104	631N	1498942596	1498942575	true	2017-07-01
4	096750_4..S13X104	631S	1498941051	1498941014	true	2017-07-01
6	096550_6..N01X009	631N	1498940421	1498940396	true	2017-07-01
6	096550_6..S01R	631S	1498942596	1498942558	true	2017-07-01
6	097350_6..N01X009	631N	1498940991	1498940960	true	2017-07-01
6	097350_6..S01R	631S	1498943121	1498943087	true	2017-07-01
4	097550_4..S13X104	631S	1498941411	1498941365	true	2017-07-01
2	095200_2..S12X004	631S	1498939011	1498938956	true	2017-07-01
4	095550_4..S13X104	631S	1498940166	1498940120	true	2017-07-01
2	097900_2..N12X004	631N	1498942791	1498942761	true	2017-07-01
4	098050_4..N13X104	631N	1498943601	1498943536	true	2017-07-01
4	098350_4..S13X104	631S	1498941771	1498941727	true	2017-07-01
6	098150_6..N01X009	631N	1498941576	1498941545	true	2017-07-01
6	098150_6..S01R	631S	1498943601	1498943567	true	2017-07-01
2	098850_2..S12X004	631S	1498941996	1498941940	true	2017-07-01
4	098850_4..N13X104	631N	1498944231	1498944188	true	2017-07-01
2	099100_2..N12X004	631N	1498943601	1498943582	true	2017-07-01
4	099150_4..S13X104	631S	1498942221	1498942186	true	2017-07-01
6	098950_6..N01X009	631N	1498942056	1498942016	true	2017-07-01
6	098950_6..S01R	631S	1498944111	1498944091	true	2017-07-01
4	096350_4..S13X104	631S	1498940631	1498940584	true	2017-07-01
2	096400_2..S12X004	631S	1498939776	1498939685	true	2017-07-01
4	099650_4..N13X104	631N	1498944636	1498944589	true	2017-07-01
6	099750_6..N01X009	631N	1498942386	1498942356	true	2017-07-01
6	099750_6..S01R	631S	1498944636	1498944589	true	2017-07-01
2	100300_2..N12X004	631N	1498944471	1498944433	true	2017-07-01
4	100750_4..S13X104	631S	1498943466	1498943438	true	2017-07-01
6	100550_6..N01X009	631N	1498942866	1498942857	true	2017-07-01
6	100550_6..S01R	631S	1498944966	1498944952	true	2017-07-01
2	097600_2..S12X004	631S	1498940421	1498940376	true	2017-07-01
2	101250_2..S12X004	631S	1498942656	1498942660	true	2017-07-01
4	101250_4..N13X104	631N	1498945761	1498945745	true	2017-07-01
6	101350_6..N01X009	631N	1498943331	1498943256	true	2017-07-01
2	098800_2..S12X004	631S	1498941051	1498941042	true	2017-07-01
2	101500_2..N12X004	631N	1498945176	1498945139	true	2017-07-01
4	101550_4..S13X104	631S	1498944021	1498943936	true	2017-07-01
6	101400_6..S01R	631S	1498945401	1498945358	true	2017-07-01
4	102350_4..S13X104	631S	1498944291	1498944265	true	2017-07-01
6	102150_6..N01X009	631N	1498944366	1498944331	true	2017-07-01
6	102200_6..S01R	631S	1498945791	1498945753	true	2017-07-01
2	102450_2..S12X004	631S	1498943361	1498943349	true	2017-07-01
2	102700_2..N12X004	631N	1498945701	1498945662	true	2017-07-01
4	102850_4..N13X104	631N	1498946766	1498946695	true	2017-07-01
4	103150_4..S13X104	631S	1498944846	1498944832	true	2017-07-01
6	102950_6..N01X009	631N	1498944786	1498944756	true	2017-07-01
6	103000_6..S01R	631S	1498946301	1498946247	true	2017-07-01
2	100650_2..S12X004	631S	1498942356	1498942322	true	2017-07-01
2	103650_2..S12X004	631S	1498944021	1498944014	true	2017-07-01
4	103650_4..N13X104	631N	1498947426	1498947368	true	2017-07-01
6	103750_6..N01X009	631N	1498945116	1498945093	true	2017-07-01
6	103800_6..S01R	631S	1498947096	1498947051	true	2017-07-01
4	099950_4..S	631S	1498942866	1498942852	true	2017-07-01
2	103900_2..N12X004	631N	1498946406	1498946368	true	2017-07-01
4	103950_4..S13X104	631S	1498945146	1498945125	true	2017-07-01
2	104850_2..S12X004	631S	1498944846	1498944828	true	2017-07-01
4	104450_4..N13X104	631N	1498947576	1498947518	true	2017-07-01
4	104750_4..S13X104	631S	1498945506	1498945508	true	2017-07-01
6	104550_6..N01X009	631N	1498945641	1498945621	true	2017-07-01
6	104600_6..S01R	631S	1498947471	1498947434	true	2017-07-01
2	105100_2..N12X004	631N	1498947246	1498947220	true	2017-07-01
4	105250_4..N13X104	631N	1498948281	1498948237	true	2017-07-01
6	105400_6..S01R	631S	1498947621	1498947597	true	2017-07-01
2	106050_2..S12X004	631S	1498945581	1498945553	true	2017-07-01
2	106300_2..N12X004	631N	1498948101	1498948013	true	2017-07-01
4	106050_4..N13X104	631N	1498948566	1498948505	true	2017-07-01
4	106350_4..S13X104	631S	1498947216	1498947189	true	2017-07-01
6	106150_6..N01X009	631N	1498946181	1498946156	true	2017-07-01
6	106200_6..S01R	631S	1498948101	1498948074	true	2017-07-01
4	106850_4..N13X104	631N	1498948866	1498948815	true	2017-07-01
2	107250_2..S12X004	631S	1498946241	1498946237	true	2017-07-01
4	107150_4..S13X104	631S	1498947366	1498947313	true	2017-07-01
6	106950_6..N01X009	631N	1498947006	1498946913	true	2017-07-01
6	107000_6..S01R	631S	1498948926	1498948892	true	2017-07-01
2	107500_2..N12X004	631N	1498948521	1498948515	true	2017-07-01
4	107650_4..N13X104	631N	1498949586	1498949548	true	2017-07-01
6	107750_6..N01X009	631N	1498947156	1498947120	true	2017-07-01
6	107800_6..S01R	631S	1498949511	1498949453	true	2017-07-01
4	104800_4..N13X104	631N	1498947861	1498947826	true	2017-07-01
2	108450_2..S12X004	631S	1498947006	1498946967	true	2017-07-01
2	108700_2..N12X004	631N	1498949376	1498949335	true	2017-07-01
4	108450_4..N13X104	631N	1498950051	1498949987	true	2017-07-01
4	108750_4..S13X104	631S	1498947876	1498947842	true	2017-07-01
6	108550_6..N01X009	631N	1498947741	1498947707	true	2017-07-01
6	108600_6..S01R	631S	1498949661	1498949612	true	2017-07-01
2	105700_2..N12X004	631N	1498947741	1498947666	true	2017-07-01
4	109250_4..N13X104	631N	1498950291	1498950287	true	2017-07-01
6	109350_6..N01X009	631N	1498948041	1498948020	true	2017-07-01
2	109700_2..S12X004	631S	1498947876	1498947769	true	2017-07-01
4	109550_4..S13X104	631S	1498948776	1498948712	true	2017-07-01
6	109400_6..S01R	631S	1498950216	1498950181	true	2017-07-01
4	107250_4..N13X104	631N	1498949181	1498949159	true	2017-07-01
2	109900_2..N12X004	631N	1498950051	1498950071	true	2017-07-01
4	110050_4..N13X104	631N	1498950891	1498950878	true	2017-07-01
6	110150_6..N01X009	631N	1498948716	1498948673	true	2017-07-01
6	110200_6..S01R	631S	1498950741	1498950723	true	2017-07-01
2	110850_2..S12X004	631S	1498948431	1498948433	true	2017-07-01
4	110850_4..N13X104	631N	1498951446	1498951402	true	2017-07-01
2	111100_2..N12X004	631N	1498950936	1498950886	true	2017-07-01
6	110950_6..N01X009	631N	1498949346	1498949294	true	2017-07-01
6	111000_6..S01R	631S	1498951401	1498951371	true	2017-07-01
4	111700_4..N13X104	631N	1498951836	1498951796	true	2017-07-01
6	111750_6..N01X009	631N	1498949721	1498949689	true	2017-07-01
6	111800_6..S01R	631S	1498951641	1498951619	true	2017-07-01
2	112100_2..S12X004	631S	1498949106	1498949094	true	2017-07-01
2	112350_2..N12X004	631N	1498951596	1498951580	true	2017-07-01
4	111950_4..S13X104	631S	1498949961	1498949909	true	2017-07-01
4	112300_4..N13X104	631N	1498952241	1498952210	true	2017-07-01
4	112750_4..S13X104	631S	1498950411	1498950375	true	2017-07-01
6	112550_6..N01X009	631N	1498950156	1498950132	true	2017-07-01
6	112600_6..S01R	631S	1498952136	1498952099	true	2017-07-01
2	113250_2..S12X004	631S	1498949826	1498949799	true	2017-07-01
6	113350_6..N01X009	631N	1498950471	1498950426	true	2017-07-01
2	113500_2..N12X004	631N	1498952241	1498952185	true	2017-07-01
4	113550_4..S13X104	631S	1498950936	1498950897	true	2017-07-01
4	114100_4..N13X104	631N	1498953111	1498953094	true	2017-07-01
6	114150_6..N01X009	631N	1498951146	1498951090	true	2017-07-01
2	114600_2..S12X004	631S	1498950711	1498950677	true	2017-07-01
2	114800_2..N12X004	631N	1498953111	1498953093	true	2017-07-01
4	114550_4..S13X104	631S	1498951536	1498951494	true	2017-07-01
6	114950_6..N01X009	631N	1498951641	1498951611	true	2017-07-01
6	115000_6..S01R	631S	1498953591	1498953589	true	2017-07-01
2	115800_2..S12X004	631S	1498951401	1498951390	true	2017-07-01
4	115750_4..S13X104	631S	1498951986	1498951966	true	2017-07-01
4	115750_4..N13X104	631N	1498954311	1498954263	true	2017-07-01
6	115750_6..N01X009	631N	1498951986	1498951941	true	2017-07-01
6	115800_6..S01R	631S	1498953966	1498953929	true	2017-07-01
2	115900_2..N12X004	631N	1498953726	1498953695	true	2017-07-01
6	113800_6..S01R	631S	1498952811	1498952752	true	2017-07-01
4	116500_4..N13X104	631N	1498954581	1498954551	true	2017-07-01
6	116550_6..N01X009	631N	1498952526	1498952495	true	2017-07-01
6	116600_6..S01R	631S	1498954521	1498954490	true	2017-07-01
2	117000_2..S12X004	631S	1498952046	1498952031	true	2017-07-01
2	117200_2..N12X004	631N	1498954821	1498954761	true	2017-07-01
4	116950_4..S13X104	631S	1498952586	1498952556	true	2017-07-01
4	117150_4..N13X104	631N	1498955421	1498955385	true	2017-07-01
6	117350_6..N01X009	631N	1498952991	1498952951	true	2017-07-01
6	117400_6..S01R	631S	1498955211	1498955187	true	2017-07-01
4	114800_4..S13X104	631S	1498951776	1498951751	true	2017-07-01
2	118200_2..S12X004	631S	1498952811	1498952782	true	2017-07-01
2	118300_2..N12X004	631N	1498955271	1498955236	true	2017-07-01
4	118150_4..S13X104	631S	1498953426	1498953411	true	2017-07-01
6	118150_6..N01X009	631N	1498953576	1498953530	true	2017-07-01
6	118200_6..S01R	631S	1498955766	1498955726	true	2017-07-01
4	119350_4..S13X104	631S	1498954086	1498954058	true	2017-07-01
4	119350_4..N13X104	631N	1498956426	1498956388	true	2017-07-01
6	119000_6..N01X009	631N	1498953816	1498953793	true	2017-07-01
6	119000_6..S01R	631S	1498956186	1498956166	true	2017-07-01
2	119400_2..S12X004	631S	1498953471	1498953463	true	2017-07-01
2	119500_2..N12X004	631N	1498955886	1498955829	true	2017-07-01
6	119800_6..N01X009	631N	1498954356	1498954430	true	2017-07-01
4	117500_4..S13X104	631S	1498953081	1498953035	true	2017-07-01
6	119900_6..S01R	631S	1498957041	1498957016	true	2017-07-01
2	120550_2..S12X004	631S	1498954236	1498954212	true	2017-07-01
2	120800_2..N12X004	631N	1498956741	1498956705	true	2017-07-01
4	120550_4..S13X104	631S	1498955091	1498955020	true	2017-07-01
4	120550_4..N13X104	631N	1498957266	1498957278	true	2017-07-01
6	120600_6..N01X009	631N	1498954821	1498954786	true	2017-07-01
4	118700_4..S13X104	631S	1498953816	1498953786	true	2017-07-01
2	121750_2..S12X004	631S	1498954911	1498954884	true	2017-07-01
4	121750_4..S13X104	631S	1498955886	1498955865	true	2017-07-01
4	121750_4..N13X104	631N	1498957971	1498957915	true	2017-07-01
6	121400_6..N01X009	631N	1498955541	1498955523	true	2017-07-01
6	121500_6..S01R	631S	1498957536	1498957488	true	2017-07-01
2	122000_2..N12X004	631N	1498957461	1498957425	true	2017-07-01
6	122200_6..N01X009	631N	1498956036	1498955987	true	2017-07-01
6	122300_6..S01R	631S	1498957641	1498957612	true	2017-07-01
4	119950_4..S13X104	631S	1498954641	1498954605	true	2017-07-01
2	122950_2..S12X004	631S	1498955661	1498955635	true	2017-07-01
2	123200_2..N12X004	631N	1498957971	1498957931	true	2017-07-01
4	122950_4..N13X104	631N	1498958571	1498958532	true	2017-07-01
6	123000_6..N01X009	631N	1498956606	1498956564	true	2017-07-01
6	123100_6..S01R	631S	1498958316	1498958313	true	2017-07-01
2	124150_2..S12X004	631S	1498956411	1498956381	true	2017-07-01
4	124150_4..S13X104	631S	1498957371	1498957346	true	2017-07-01
4	124150_4..N13X104	631N	1498959336	1498959319	true	2017-07-01
6	123900_6..S01R	631S	1498958976	1498958938	true	2017-07-01
2	124400_2..N12X004	631N	1498958886	1498958852	true	2017-07-01
4	122350_4..S13X104	631S	1498956036	1498956020	true	2017-07-01
6	124600_6..N01X009	631N	1498957431	1498957411	true	2017-07-01
6	124750_6..S01R	631S	1498959126	1498959092	true	2017-07-01
2	125350_2..S12X004	631S	1498957146	1498957115	true	2017-07-01
4	125350_4..S13X104	631S	1498958091	1498958041	true	2017-07-01
4	125350_4..N13X104	631N	1498960071	1498960034	true	2017-07-01
4	122350_4..N13X104	631N	1498958271	1498958262	true	2017-07-01
2	125600_2..N12X004	631N	1498959546	1498959515	true	2017-07-01
6	125400_6..N01X009	631N	1498957701	1498957670	true	2017-07-01
6	125550_6..S01R	631S	1498959831	1498959803	true	2017-07-01
6	126200_6..N01X009	631N	1498958391	1498958386	true	2017-07-01
2	126800_2..N12X004	631N	1498960146	1498960121	true	2017-07-01
4	126550_4..S13X104	631S	1498958451	1498958434	true	2017-07-01
4	126550_4..N13X104	631N	1498961001	1498960955	true	2017-07-01
6	126450_6..S01R	631S	1498960416	1498960397	true	2017-07-01
4	122950_4..S	631S	1498956711	1498956683	true	2017-07-01
6	127350_6..S01R	631S	1498961001	1498960954	true	2017-07-01
2	127750_2..S12X004	631S	1498958571	1498958551	true	2017-07-01
4	127750_4..N13X104	631N	1498961946	1498961898	true	2017-07-01
4	127800_4..S13X104	631S	1498959276	1498959236	true	2017-07-01
6	127800_6..N01X009	631N	1498959126	1498959102	true	2017-07-01
2	128000_2..N12X004	631N	1498960791	1498960746	true	2017-07-01
6	128350_6..S01R	631S	1498961901	1498961873	true	2017-07-01
6	128600_6..N01X009	631N	1498959546	1498959525	true	2017-07-01
2	128950_2..S12X004	631S	1498959306	1498959271	true	2017-07-01
2	129200_2..N12X004	631N	1498961571	1498961554	true	2017-07-01
4	128950_4..S13X104	631S	1498960311	1498960268	true	2017-07-01
4	128950_4..N13X104	631N	1498962396	1498962354	true	2017-07-01
6	129250_6..S01R	631S	1498962561	1498962490	true	2017-07-01
6	129400_6..N01X009	631N	1498960206	1498960179	true	2017-07-01
2	130150_2..S12X004	631S	1498959981	1498959968	true	2017-07-01
4	130150_4..N13X104	631N	1498962861	1498962835	true	2017-07-01
6	130150_6..S01R	631S	1498962651	1498962645	true	2017-07-01
6	130200_6..N01X009	631N	1498960521	1498960503	true	2017-07-01
2	130400_2..N12X004	631N	1498963041	1498962999	true	2017-07-01
4	130550_4..S13X104	631S	1498961736	1498961700	true	2017-07-01
4	128350_4..N13X104	631N	1498962261	1498962198	true	2017-07-01
4	131350_4..N13X104	631N	1498963926	1498963890	true	2017-07-01
6	131000_6..N01X009	631N	1498961121	1498961089	true	2017-07-01
6	131050_6..S01R	631S	1498963281	1498963260	true	2017-07-01
2	131400_2..S12X004	631S	1498960731	1498960708	true	2017-07-01
2	131600_2..N12X004	631N	1498963341	1498963320	true	2017-07-01
4	131750_4..S13X104	631S	1498962381	1498962348	true	2017-07-01
6	131800_6..N01X009	631N	1498961766	1498961730	true	2017-07-01
6	131950_6..S01R	631S	1498963671	1498963616	true	2017-07-01
4	129000_4..N13X104	631N	1498961571	1498961549	true	2017-07-01
